16.37374296	2.16414309	13.01056439	12.23290637
16.06278594	2.2875884	10.56604245	15.08183049
14.32678308	-0.430401694	14.47478732	15.92017973
13.89962477	-3.065565031	14.48518812	12.77493932
16.1421505	-0.258378212	15.8765287	17.25133629
14.70349924	0.489430296	13.03671991	18.07170928
15.07148802	0.541070863	13.37485033	14.49852292
14.57044846	-0.985494958	15.61827839	11.81891832
15.31544668	0.247135236	16.54632263	15.97670512
15.38585817	0.631004456	15.42927828	16.30975977
13.19003987	-1.553147948	13.46291495	13.03843139
15.20107238	-0.263110076	13.2648237	13.81316137
16.41355025	2.282154782	16.02191831	16.23611054
15.1941721	2.096580589	16.11870278	16.73465586
14.1106663	-1.249934798	16.85293872	12.01069668
15.40144979	-1.206383675	14.43006555	13.89972016
13.49115644	-1.776048227	16.33061655	16.50931
14.37689388	-0.277467947	15.47109135	15.26194914
16.06867495	2.087264078	17.96832159	13.73480877
13.88823043	1.253969095	16.5633569	13.70247181
15.92327028	1.811995157	17.21827247	13.7227078
14.3926369	-0.235392468	16.52196586	12.4981718
15.96618395	1.414145653	16.44900512	17.52535712
14.74009026	-0.38098166	16.02219217	14.83359936
14.04434731	-1.242509017	16.17539351	14.49111245
15.03431787	-0.770748051	15.68047761	14.7582451
16.67956131	2.275469265	16.09860725	17.26934355
13.13393324	-0.735479652	15.78693824	14.36463089
16.31429947	0.505057896	16.2041742	13.79018872
15.79513132	0.371758762	14.72237545	15.44963028
14.41568426	-0.167981518	17.02829193	17.92436352
15.64084652	-0.969960955	15.91495829	14.27647384
14.03751793	-2.016051403	15.33703882	14.30355502
15.35494499	-0.158632725	11.97737467	17.69227289
17.02273812	1.959173056	12.49050126	16.44096138
13.39755861	-1.051946056	13.30691505	14.44320402
13.66545904	-2.996934283	14.00517931	12.41079054
15.15117073	-1.218537127	15.65365905	13.87630627
16.26879314	3.093769232	15.73317558	19.51103912
13.33557514	0.328213467	16.85100504	12.90347662
16.47702446	1.322255448	13.61118013	11.80876083
16.16675818	1.278999732	13.56109246	16.0798478
14.95512231	0.327605893	13.09203615	18.46586869
14.56994747	-2.506539289	16.76165653	13.68530795
16.99275594	-0.059667652	17.05573096	17.53591208
11.88861792	-3.753161933	16.92874507	16.23825111
15.21918754	-1.308859861	14.4678914	14.589377
15.85561591	0.787217531	13.97435383	14.07181908
12.66285455	0.253549201	14.59063613	15.22380015
15.99312865	1.406714454	13.74727978	11.78199762
15.16849979	1.474954729	14.11918786	12.29407516
